#MaxRadius:0.89998	MaxHeight:44.721	MaxLength:223.61
5386
0.64855	179.65	1.8888
0.81183	181.1	2.0361
0.69508	182.61	2.0159
0.7233	184.23	1.7234
0.75926	185.34	2.697
0.71437	186.57	1.9044
0.67263	187.94	2.0306
0.63761	189.24	1.8978
0.76583	190.64	1.9889
0.55746	191.95	1.8377
0.63855	193.35	2.0237
0.77919	194.83	2.1456
0.76978	196.38	2.0487
0.64886	197.79	2.0049
0.61991	199.05	1.8888
0.62493	200.28	1.7031
0.70373	201.63	1.8639
0.67218	203	1.9197
0.73733	204.43	1.9637
0.72327	205.91	1.7925
0.52626	207.11	2.144
0.52086	208.17	1.8405
0.72021	209.44	1.8398
0.7675	210.93	1.9008
0.74797	212.39	2.2511
0.70578	213.79	1.8898
0.69686	215.19	1.8051
0.69745	216.63	1.9163
0.58269	217.97	1.6118
0.70887	219.07	2.2731
0.62736	220.35	1.9125
0.82023	221.79	2.0658
0.8181	223.4	2.3043
0.70505	0.69528	3.4765
0.62487	1.9947	3.2659
0.75877	3.4206	3.3398
0.72049	4.8611	3.6732
0.72528	6.2787	3.3943
0.59632	7.6395	3.2241
0.64745	8.8711	3.3924
0.83934	10.342	3.5746
0.65368	11.809	3.3202
0.67933	13.071	3.7242
0.69493	14.427	3.5412
0.77682	15.892	3.4559
0.82732	17.472	3.6883
0.63221	18.882	3.3357
0.57726	20.086	3.2852
0.62115	21.214	3.6834
0.68663	22.409	3.099
0.58846	24.188	3.2592
0.7268	25.498	3.2738
0.68991	26.909	3.2448
0.7189	28.529	3.2204
0.7067	29.945	3.3094
0.70445	31.348	3.3792
0.67847	32.728	3.4449
0.64224	34.028	3.2162
0.80949	35.539	3.5742
0.7428	37.202	3.458
0.63198	38.528	3.0979
0.74821	39.906	3.1014
0.69589	41.317	3.3925
0.63724	42.63	3.1491
0.57469	43.886	3.3241
0.80007	45.498	3.2036
0.72244	47.01	3.3628
0.54214	48.222	3.708
0.70125	49.453	3.6021
0.71531	51.119	3.3901
0.65228	52.45	3.0773
0.77457	53.738	3.6865
0.71447	55.324	3.1765
0.7838	56.765	3.5578
0.60473	58.151	3.5426
0.66213	59.391	3.2989
0.72213	60.699	3.7443
0.60487	62.004	3.45
0.7867	63.393	3.4413
0.73574	64.929	3.4126
0.68337	66.555	3.1672
0.62207	67.815	2.8342
0.65175	69.085	2.9004
0.80048	70.466	3.34
0.7956	72.026	3.658
0.73148	73.45	3.1124
0.7496	74.925	3.223
0.67069	76.344	3.1965
0.67954	77.629	3.6067
0.59776	78.895	3.4979
0.75491	80.233	3.3208
0.72075	81.704	3.2754
0.6933	83.01	3.8061
0.71673	84.409	3.6866
0.6737	85.825	3.4314
0.64388	87.143	3.4798
0.8435	88.627	3.4455
0.66124	90.127	3.4031
0.84715	91.595	3.7323
0.63764	93.027	3.3671
0.69339	94.35	3.3748
0.62242	95.651	3.5518
0.85348	97.111	3.3698
0.68632	98.63	3.57
0.81668	100.11	3.3418
0.6401	101.55	3.2699
0.61418	102.8	3.1607
0.61269	104.01	3.0243
0.63551	105.25	3.0476
0.62216	106.5	3.0943
0.74014	107.84	3.2981
0.64626	109.12	3.7899
0.72476	110.17	2.91
0.58654	111.45	3.1708
0.75545	112.99	3.4232
0.71628	114.45	3.3063
0.66989	115.76	3.7183
0.68117	117.11	3.7617
0.74683	118.48	3.4012
0.79099	119.99	3.1642
0.62496	121.36	3.5081
0.64126	122.62	3.4041
0.68115	123.94	3.3495
0.74489	125.36	3.4325
0.72693	126.83	3.3345
0.69794	128.25	3.3344
0.76618	129.71	3.2805
0.62538	131.23	3.1195
0.76343	132.62	3.2188
0.67079	134.17	3.0634
0.76442	135	4.2275
0.72054	136.88	3.3447
0.75303	138.35	3.3391
0.75409	139.85	3.4313
0.63585	141.19	3.1128
0.54058	142.36	3.2552
0.69528	143.55	3.5523
0.70497	144.94	3.3908
0.73011	146.36	3.3106
0.8174	147.9	3.3841
0.72253	149.43	3.3094
0.76382	150.91	3.2376
0.77767	152.44	3.1149
0.63379	153.85	3.1323
0.78398	155.25	3.309
0.71498	156.91	3.1094
0.73442	158.61	3.4705
0.81263	160.15	3.4363
0.72033	161.68	3.4667
0.60687	163.04	3.463
0.75834	164.4	3.4433
0.71667	165.88	3.4229
0.63489	167.2	3.6837
0.7596	168.51	3.2047
0.76275	170.03	3.157
0.718	171.58	3.357
0.75335	173.04	3.2772
0.63812	174.41	3.4243
0.79537	175.83	3.3753
0.64529	177.27	3.395
0.72296	178.62	3.2747
0.75119	180.09	3.2164
0.84105	181.99	3.4233
0.66482	183.59	2.9521
0.75021	184.67	4.0424
0.58398	186.27	3.6604
0.71472	187.54	3.3517
0.76577	189.39	3.2841
0.7781	190.91	3.5023
0.7174	192.33	3.0509
0.755	193.77	3.3505
0.6027	195.12	3.4959
0.75363	196.47	3.5609
0.78671	198	3.4241
0.7002	199.46	3.1431
0.62518	200.75	2.8573
0.77354	202.08	3.2669
0.63646	203.48	3.1344
0.69706	204.79	3.351
0.61547	206.07	3.1145
0.58103	207.26	3.2448
0.77242	208.59	3.0592
0.71587	210.1	3.1175
0.70331	211.49	3.3852
0.77386	212.97	3.6492
0.72974	214.4	3.1901
0.68189	215.8	3.033
0.76512	217.7	2.9275
0.56041	218.88	3.5235
0.66661	220.17	3.1937
0.77267	221.54	3.6344
0.65215	222.97	3.6978
0.79462	0.8017	4.9717
0.77036	2.3583	4.6093
0.59126	3.7167	4.6539
0.7401	4.9553	5.1301
0.7249	6.3851	4.8318
0.59444	7.6345	4.4136
0.66634	8.8605	4.6975
0.73553	10.187	5.1403
0.71113	11.545	4.6499
0.70618	13.758	4.9223
0.70686	15.154	4.7378
0.59771	16.457	4.7085
0.70311	17.658	5.2037
0.73911	19.005	4.6985
0.58305	20.305	4.4696
0.66084	22.06	4.6336
0.71674	23.381	4.279
0.76922	24.824	4.6064
0.68587	26.266	4.4598
0.76595	27.711	4.4541
0.69978	29.173	4.4814
0.73433	30.596	4.5943
0.63166	31.962	4.5617
0.71811	33.622	4.5131
0.60787	34.903	4.8355
0.62407	36.384	4.7288
0.62223	37.63	4.752
0.78349	39.005	4.4273
0.64104	40.427	4.3862
0.7212	41.74	4.7374
0.73602	43.161	4.4156
0.69105	44.586	4.3784
0.65488	46.2	4.473
0.68198	47.514	4.6956
0.6726	48.867	4.8444
0.79733	50.428	4.7304
0.78509	52.18	4.4891
0.78827	53.718	5.2445
0.64854	54.923	4.4732
0.61122	56.12	4.8583
0.73354	57.461	4.8962
0.78027	58.953	4.671
0.66371	60.334	5.0733
0.7815	61.755	4.8112
0.71625	63.245	4.9292
0.73647	64.692	4.861
0.61726	65.934	4.3087
0.54031	67.09	4.2639
0.73797	68.352	4.0783
0.85405	69.749	4.8284
0.63949	71.242	4.8576
0.62081	72.604	4.9459
0.69218	73.83	4.4831
0.65713	75.17	4.6056
0.77107	76.594	4.6149
0.7577	78.077	4.971
0.76584	79.566	4.6789
0.72327	81.043	4.5557
0.75931	82.406	5.1234
0.73617	83.9	5.0475
0.63602	85.277	4.7113
0.74664	86.654	4.7773
0.5932	87.989	4.7289
0.69887	89.707	4.6965
0.63561	91.053	5.1067
0.81668	92.489	5.3102
0.61817	93.661	4.4876
0.64134	94.916	4.5783
0.80582	96.34	4.8279
0.72302	97.865	4.7522
0.67749	99.266	4.7751
0.6786	100.63	4.7405
0.78714	102.31	4.4735
0.81785	103.91	4.4429
0.68708	105.41	4.3559
0.76466	106.85	4.4337
0.70863	108.24	4.9161
0.68568	109.63	5.0156
0.67041	110.71	4.195
0.59127	111.96	4.2766
0.74645	113.49	4.8301
0.71543	114.95	4.8405
0.72094	116.38	4.958
0.67708	118.03	4.7553
0.69634	119.38	4.519
0.59472	120.67	4.5187
0.6896	122.03	4.6247
0.58128	123.29	4.4279
0.69686	124.55	4.619
0.62193	125.5	5.5208
0.62237	126.26	4.5462
0.67307	127.55	4.5316
0.72398	128.95	4.562
0.78973	130.74	4.4395
0.7577	132.26	4.6964
0.65033	133.59	4.2465
0.67684	135.13	5.6585
0.70176	136.29	4.9024
0.66445	137.59	4.5302
0.73305	138.97	4.6866
0.69085	140.39	4.7686
0.63629	141.63	4.3033
0.78801	142.92	4.8875
0.67215	144.35	4.6538
0.67979	145.69	4.5505
0.71895	147.08	4.6746
0.69786	148.48	4.7751
0.66048	149.83	4.6337
0.65502	151.14	4.633
0.54992	152.32	4.4311
0.73912	153.6	4.4808
0.63258	154.95	4.686
0.68877	156.23	4.4061
0.7539	157.65	4.5859
0.78923	159.15	4.8927
0.84071	160.78	4.9529
0.61173	162.2	4.6918
0.7766	163.58	4.7342
0.68902	165.04	4.7566
0.66356	166.39	4.6979
0.67167	167.99	4.722
0.67493	169.3	4.3938
0.7628	170.76	4.5795
0.64371	172.35	4.4816
0.68428	173.71	4.544
0.66407	175.06	4.6135
0.72375	176.48	4.7437
0.70171	177.9	4.5824
0.77149	179.37	4.5635
0.69224	180.83	4.448
0.68271	182.1	4.9397
0.67721	183.27	4.2485
0.72074	185.86	4.8985
0.64831	187.21	4.6708
0.6534	188.47	4.3536
0.73632	189.8	4.7246
0.63536	191.39	4.8234
0.76634	192.75	4.4755
0.65064	194.47	4.5692
0.68595	195.79	4.829
0.76348	197.23	4.857
0.64927	198.45	5.5617
0.64139	199.03	4.41
0.83733	200.85	4.3131
0.78196	202.4	4.7829
0.72957	203.87	4.4404
0.69541	205.27	4.6541
0.65077	206.56	4.2772
0.69289	207.9	4.3441
0.76868	209.36	4.3938
0.67872	210.79	4.5746
0.73704	212.16	4.9203
0.857	213.92	4.9678
0.71118	215.36	4.3523
0.59239	216.75	3.8842
0.73162	217.96	4.4208
0.66133	219.69	4.4302
0.75433	220.96	5.04
0.66221	222.36	4.8569
0.62388	0.72638	6.413
0.6219	1.8634	5.9069
0.70962	3.1908	5.8419
0.75088	4.4716	6.5387
0.76096	5.9532	6.2496
0.70453	7.1713	7.0574
0.65233	7.4222	5.7277
0.6402	8.6832	5.984
0.72564	11.318	6.0619
0.63405	12.564	5.5251
0.76996	13.665	6.392
0.72784	15.82	6.002
0.65129	17.121	6.4414
0.62533	18.644	6.0931
0.80445	20.049	5.8315
0.70191	21.553	5.8886
0.69657	22.933	5.6714
0.72053	24.309	5.9991
0.62803	25.633	5.7459
0.67061	26.928	5.6547
0.79239	28.484	5.7997
0.6542	29.928	5.8061
0.64234	31.4	5.7043
0.68286	32.753	5.6071
0.71777	34.12	5.9023
0.64302	35.677	5.8117
0.6676	36.986	5.8691
0.80292	38.454	5.9123
0.6763	39.892	5.5855
0.58137	41.114	5.8767
0.6316	42.644	5.7337
0.69514	43.956	5.6087
0.72389	45.368	5.5639
0.6849	46.749	5.822
0.60287	48.077	5.8459
0.73606	49.35	6.2497
0.77682	50.86	6.2339
0.81969	52.447	6.2151
0.7597	53.918	6.779
0.76475	55.136	5.8682
0.75502	56.628	6.1256
0.75706	58.133	6.2191
0.80401	59.682	6.3843
0.68426	61.146	6.1402
0.6469	62.472	6.0456
0.80197	63.898	6.2951
0.80787	65.507	6.167
0.60864	66.628	5.3115
0.60428	67.836	5.3139
0.73264	68.819	6.2136
0.65238	70.668	6.0131
0.67025	71.982	6.0727
0.65525	73.299	6.0135
0.6245	74.535	5.7158
0.62013	75.773	5.7311
0.69969	77.061	6.0092
0.54621	78.257	6.3565
0.75284	79.545	6.1866
0.73231	81.11	6.0084
0.54386	83.128	6.2005
0.74315	84.328	6.6522
0.82197	85.776	6.0728
0.73661	87.333	6.0947
0.74257	88.779	5.8018
0.73467	90.203	6.1741
0.63289	91.548	6.4107
0.58832	92.95	6.6365
0.68237	93.924	5.7613
0.66833	95.272	5.8324
0.64759	97.092	6.0673
0.73928	98.475	6.0778
0.76792	99.978	6.0317
0.84166	101.58	5.9225
0.79844	103.22	5.8972
0.62479	104.62	5.691
0.73537	105.98	5.6521
0.6317	107.33	5.8938
0.65395	108.88	6.1262
0.7853	110.31	6.3108
0.64318	111.35	5.3404
0.68339	112.55	5.8967
0.77279	114.1	6.2191
0.69977	115.56	6.1158
0.70669	117.16	6.1472
0.67164	118.53	6.0089
0.76722	119.95	5.8599
0.75543	121.47	5.9479
0.76176	122.97	5.732
0.72884	124.37	6.2336
0.77229	125.9	6.8505
0.67067	126.87	5.6864
0.78112	128.3	5.9178
0.58377	129.86	5.4871
0.59557	131	5.7988
0.6456	132.2	6.0952
0.73508	133.72	5.6252
0.70503	134.46	6.8624
0.73547	136.37	6.3296
0.77637	137.84	5.9483
0.72071	139.32	6.0969
0.73144	140.77	6.1339
0.68161	142.18	6.1512
0.66875	143.72	6.1026
0.68063	145.03	5.818
0.612	146.32	5.7619
0.70852	147.72	5.952
0.66862	149.25	5.8999
0.66072	150.56	5.8086
0.64113	151.64	6.5394
0.74452	152.7	5.6633
0.77715	154.2	5.8756
0.78592	155.8	5.8165
0.72137	157.29	6.0068
0.62142	158.73	6.2364
0.72276	160.07	6.3481
0.74254	161.59	6.2941
0.66311	162.97	6.0385
0.73959	164.38	6.0196
0.67984	165.78	5.9069
0.67387	167.13	5.8059
0.68162	168.44	6.1041
0.73198	169.79	5.7065
0.66869	171.73	5.6312
0.58675	172.98	5.5805
0.7637	174.3	5.8631
0.6858	175.58	6.5435
0.79234	177	6.1622
0.65417	178.41	5.8367
0.6796	179.73	5.9655
0.66859	181.06	5.7848
0.57523	182.25	6.1861
0.62467	183.26	5.5469
0.69737	184.58	5.4828
0.69012	186.81	5.9427
0.70281	188.17	5.673
0.7537	190.62	5.9704
0.78436	192.15	6.0174
0.75194	193.65	5.6987
0.81022	195.13	6.1734
0.66848	196.61	6.1391
0.64462	197.8	6.6769
0.62764	199.07	6.6721
0.75055	199.84	5.5329
0.74588	201.3	5.8334
0.80561	202.76	6.3247
0.78362	204.29	5.8922
0.62881	205.7	5.9054
0.74815	207.03	5.5922
0.7491	208.52	5.6412
0.70141	210.01	5.7112
0.59393	211.29	5.9293
0.7298	212.9	6.1814
0.65038	214.21	6.6152
0.7029	215.25	5.7612
0.715	216.53	5.1671
0.62839	217.73	5.7597
0.62093	218.94	5.4652
0.81172	220.08	6.3263
0.62698	221.9	6.054
0.76417	223.28	5.9467
0.62865	0.63606	7.6613
0.65588	1.8257	7.1806
0.73151	3.2025	7.3339
0.72854	4.4902	8.0152
0.70439	5.8896	7.712
0.62467	7.5845	8.3142
0.76534	8.604	7.3807
0.77295	9.936	6.6257
0.61957	11.096	7.3858
0.69167	12.352	7.0221
0.6076	14.908	6.9713
0.77648	16.178	7.5106
0.65887	18.026	7.3799
0.72948	19.398	7.218
0.74217	20.861	7.1456
0.66864	22.264	7.0588
0.70204	23.618	7.2394
0.69558	25.01	7.2255
0.71047	26.378	6.9191
0.81746	27.861	7.275
0.68425	29.335	7.0029
0.67515	30.749	6.8492
0.64443	32.117	6.7651
0.84108	33.482	7.3382
0.67479	34.958	7.0106
0.62777	36.255	6.9382
0.68897	37.556	7.0977
0.54858	39.139	7.075
0.66919	40.335	6.8526
0.6909	41.939	6.8434
0.62243	43.315	6.7932
0.73848	44.675	6.8454
0.6924	46.09	7.0292
0.69326	47.474	6.9896
0.62786	48.707	7.4517
0.75842	50.085	7.5503
0.78935	51.629	7.5946
0.65548	53.042	7.8891
0.63063	54.403	8.0783
0.81802	55.666	7.3693
0.81489	57.289	7.545
0.64089	58.738	7.4724
0.77864	60.478	7.7509
0.73957	61.93	7.3162
0.75165	63.313	7.855
0.77409	64.807	7.5772
0.71717	66.353	7.4339
0.63114	67.214	6.3976
0.81371	68.062	7.5615
0.67552	69.912	7.0944
0.68829	71.267	7.2239
0.76242	72.714	7.3026
0.69085	74.22	6.9925
0.71497	76.079	7.0259
0.71693	77.467	7.3631
0.67788	78.854	7.4308
0.70786	80.479	7.3022
0.66023	81.841	7.193
0.66121	83.143	7.4012
0.62219	84.268	8.0139
0.65018	85.432	7.5028
0.57024	86.607	7.1791
0.66127	87.778	7.5477
0.76388	89.169	7.2562
0.7164	90.615	7.5608
0.78196	92.1	7.7114
0.73274	93.609	7.7809
0.65565	94.775	7.0461
0.70469	96.132	7.015
0.7815	97.677	7.3707
0.66158	99.234	7.2525
0.76128	100.8	7.3178
0.64971	102.21	7.2702
0.61579	103.51	7.2762
0.68164	104.77	6.9858
0.8598	106.29	7.212
0.76667	107.91	7.1633
0.71086	109.36	7.4531
0.58344	110.64	7.6357
0.66654	111.64	6.8886
0.7414	112.99	7.2478
0.63171	114.96	7.3249
0.74683	116.33	7.3364
0.63124	117.79	7.3273
0.75506	119.17	7.2803
0.72064	120.64	7.1709
0.64492	122.03	7.2258
0.64296	123.3	7.0938
0.81816	124.6	7.7602
0.7573	126.18	8.3488
0.63354	127.3	6.9156
0.6496	128.51	7.3324
0.75103	129.8	6.8093
0.74062	131.26	7.1078
0.57723	133.18	6.8217
0.64566	133.85	8.0672
0.68163	135.66	7.55
0.75948	137.1	7.6311
0.70195	138.51	7.2625
0.8141	140.01	7.4706
0.74316	141.56	7.4279
0.7056	142.99	7.271
0.69713	144.39	7.2864
0.74711	145.81	7.013
0.79566	147.29	7.3957
0.6539	148.71	7.1001
0.64235	149.99	6.9762
0.60731	151.05	7.6375
0.71234	152.36	7.6754
0.68442	153.68	7.2361
0.67522	155.03	7.0658
0.75475	156.45	7.2096
0.72052	157.92	7.2997
0.64036	159.48	7.5776
0.69674	160.82	7.5528
0.68343	162.2	7.5701
0.76248	163.62	7.3097
0.68927	165.07	7.2947
0.81803	166.57	7.1849
0.60476	167.98	7.3015
0.59141	169.38	6.9644
0.81348	170.85	6.815
0.85384	172.5	6.9389
0.7686	174.06	7.3743
0.69541	175.42	7.9134
0.7177	176.8	7.6536
0.69874	178.67	7.1642
0.63549	180	7.2473
0.7362	181.36	7.1488
0.55109	182.64	7.2393
0.7871	183.9	6.8004
0.81894	185.5	6.6815
0.71511	187.14	7.3028
0.72486	189.27	6.5776
0.76691	190.45	7.4773
0.62227	191.84	7.3818
0.68435	193.19	7.0589
0.71644	194.49	7.5654
0.69661	196.04	7.375
0.67919	197.31	7.8983
0.63616	198.62	7.8478
0.67719	199.92	7.663
0.80425	201.36	7.3795
0.64443	202.75	7.77
0.59761	203.85	7.2021
0.74195	205.19	7.1726
0.62056	206.51	6.8553
0.62358	207.74	6.7695
0.64658	209.21	6.8393
0.71103	210.55	7.0159
0.70416	211.94	7.2428
0.65555	213.27	7.5128
0.67741	214.53	7.931
0.72238	215.67	7.1196
0.7001	217.07	6.9123
0.80593	218.58	6.9098
0.85116	219.85	7.9681
0.76515	221.31	7.3096
0.64406	222.71	7.3208
0.78545	0.90142	9.0494
0.7135	2.2807	8.4682
0.77687	3.5713	9.2067
0.72518	5.0593	9.348
0.71373	6.4501	9.0133
0.58296	7.6419	9.5128
0.78174	8.861	8.9008
0.80802	10.425	8.6423
0.78172	12	8.4498
0.699	13.388	7.9445
0.63142	14.689	8.1864
0.78876	17.282	8.6161
0.71539	18.784	8.5238
0.7277	20.224	8.4623
0.73998	21.694	8.367
0.78899	23.192	8.6652
0.66416	24.635	8.5322
0.67384	25.935	8.2297
0.77965	27.283	8.7541
0.66434	28.765	8.4479
0.77824	30.184	8.1878
0.6108	31.533	7.8656
0.67617	32.606	8.5766
0.58646	34.485	8.3492
0.67277	35.721	8.1194
0.69363	37.058	8.3871
0.74536	38.479	8.1853
0.60433	39.811	8.0124
0.71845	41.127	7.9872
0.6227	42.464	8.0448
0.77211	43.853	8.1028
0.6659	45.29	8.1269
0.80887	46.822	8.3372
0.63383	48.233	8.619
0.64609	49.496	8.8166
0.61626	50.797	8.7263
0.6055	52.218	8.8515
0.81399	53.574	9.2582
0.6258	55.157	9.0805
0.76766	56.54	8.9342
0.65402	57.959	8.8548
0.71604	59.318	8.6885
0.75192	60.605	9.3859
